"Date","Price","Open","High","Low","Vol.","Change %"
"09/09/2016","1,445.28","1,453.60","1,458.39","1,435.67","15.35B","-0.69%"
"09/08/2016","1,455.38","1,488.16","1,490.24","1,451.46","16.61B","-2.14%"
"09/07/2016","1,487.20","1,500.81","1,511.62","1,487.20","14.07B","-0.65%"
"09/06/2016","1,496.90","1,493.32","1,502.53","1,488.99","9.78B","0.29%"
"09/05/2016","1,492.52","1,526.28","1,527.22","1,477.28","19.20B","-1.90%"
"09/02/2016","1,521.48","1,539.44","1,540.97","1,516.70","15.11B","-1.18%"
"09/01/2016","1,539.71","1,549.21","1,550.59","1,539.71","11.15B","-0.56%"
"08/31/2016","1,548.44","1,545.72","1,548.71","1,539.03","10.23B","0.15%"
"08/30/2016","1,546.13","1,548.14","1,553.15","1,546.04","10.20B","0.13%"
"08/29/2016","1,544.15","1,551.14","1,553.56","1,540.02","11.19B","-0.34%"
"08/26/2016","1,549.41","1,546.04","1,555.88","1,545.41","9.41B","0.34%"
"08/25/2016","1,544.10","1,550.98","1,554.90","1,540.42","11.30B","-0.22%"
"08/24/2016","1,547.55","1,541.07","1,550.31","1,538.20","11.10B","0.49%"
"08/23/2016","1,540.06","1,532.03","1,541.01","1,528.40","11.04B","0.05%"
"08/22/2016","1,539.24","1,537.40","1,543.46","1,535.57","10.07B","0.03%"
"08/19/2016","1,538.76","1,548.62","1,551.46","1,535.87","11.31B","-0.53%"
"08/18/2016","1,547.01","1,536.25","1,549.98","1,535.18","15.08B","1.00%"
"08/17/2016","1,531.63","1,535.74","1,539.89","1,529.99","21.17B","-0.38%"
"08/16/2016","1,537.52","1,552.76","1,556.38","1,532.86","14.83B","-0.75%"
"08/15/2016","1,549.11","1,539.96","1,558.32","1,538.77","14.65B","-0.23%"
"08/11/2016","1,552.64","1,548.81","1,553.22","1,544.10","12.57B","0.29%"
"08/10/2016","1,548.13","1,552.21","1,554.31","1,542.06","14.17B","-0.01%"
"08/09/2016","1,548.21","1,545.06","1,551.59","1,542.06","12.85B","0.39%"
"08/08/2016","1,542.26","1,538.13","1,543.36","1,532.39","12.06B","1.55%"
"08/05/2016","1,518.69","1,515.93","1,521.26","1,513.07","9.49B","0.71%"
"08/04/2016","1,507.93","1,509.79","1,514.29","1,507.10","10.12B","0.03%"
"08/03/2016","1,507.47","1,496.38","1,509.77","1,493.88","11.15B","0.67%"
"08/02/2016","1,497.51","1,508.18","1,511.83","1,497.23","14.77B","-1.00%"
"08/01/2016","1,512.62","1,531.94","1,533.75","1,511.65","15.37B","-0.75%"
"07/29/2016","1,524.07","1,527.11","1,530.35","1,522.01","12.60B","-0.03%"
"07/28/2016","1,524.58","1,516.64","1,526.61","1,510.57","12.67B","0.61%"
"07/27/2016","1,515.40","1,510.59","1,517.73","1,509.54","11.64B","0.70%"
"07/26/2016","1,504.81","1,513.69","1,515.98","1,501.56","11.65B","-0.52%"
"07/25/2016","1,512.66","1,508.66","1,516.95","1,508.20","11.54B","0.23%"
"07/22/2016","1,509.13","1,502.76","1,510.58","1,497.32","10.12B","0.43%"
"07/21/2016","1,502.70","1,511.03","1,517.59","1,502.45","11.52B","-0.49%"
"07/20/2016","1,510.03","1,500.52","1,510.64","1,499.19","10.68B","1.21%"
"07/15/2016","1,492.00","1,492.96","1,498.13","1,489.82","12.14B","0.22%"
"07/14/2016","1,488.69","1,479.44","1,489.68","1,475.97","13.12B","0.75%"
"07/13/2016","1,477.61","1,481.29","1,483.14","1,475.44","14.45B","0.18%"
"07/12/2016","1,474.92","1,473.32","1,477.28","1,466.42","13.10B","0.44%"
"07/11/2016","1,468.39","1,464.42","1,470.57","1,463.15","12.63B","0.88%"
"07/08/2016","1,455.65","1,456.73","1,459.21","1,449.87","12.68B","-0.07%"
"07/07/2016","1,456.72","1,459.04","1,464.10","1,455.67","15.68B","0.28%"
"07/06/2016","1,452.59","1,444.54","1,456.98","1,443.97","11.03B","0.17%"
"07/05/2016","1,450.07","1,455.45","1,459.80","1,447.69","11.68B","-0.31%"
"07/04/2016","1,454.56","1,452.83","1,456.29","1,448.88","11.06B","0.66%"
"06/30/2016","1,444.99","1,450.55","1,452.08","1,436.68","12.33B","0.16%"
"06/29/2016","1,442.66","1,445.41","1,449.90","1,441.54","13.89B","0.36%"
"06/28/2016","1,437.42","1,426.65","1,437.82","1,424.23","10.85B","0.92%"
"06/27/2016","1,424.31","1,411.71","1,426.68","1,410.08","11.12B","0.79%"
"06/24/2016","1,413.19","1,411.99","1,416.15","1,393.83","17.62B","-1.62%"
"06/23/2016","1,436.40","1,425.41","1,438.51","1,418.59","12.08B","0.82%"
"06/22/2016","1,424.68","1,431.90","1,434.40","1,422.27","10.36B","-0.43%"
"06/21/2016","1,430.80","1,422.79","1,433.52","1,421.36","12.68B","0.62%"
"06/20/2016","1,421.99","1,425.53","1,426.87","1,419.45","13.65B","0.05%"
"06/17/2016","1,421.32","1,415.99","1,422.22","1,412.33","11.89B","0.72%"
"06/16/2016","1,411.19","1,428.73","1,429.74","1,410.26","12.29B","-1.65%"
"06/15/2016","1,434.89","1,430.87","1,436.65","1,425.57","11.87B","0.48%"
"06/14/2016","1,428.10","1,421.67","1,429.63","1,421.45","16.57B","0.44%"
"06/13/2016","1,421.86","1,419.38","1,425.97","1,414.89","12.47B","-0.51%"
"06/10/2016","1,429.21","1,434.33","1,438.66","1,428.87","7.53B","-0.45%"
"06/09/2016","1,435.65","1,449.62","1,451.08","1,435.20","8.28B","-0.68%"
"06/08/2016","1,445.54","1,443.01","1,446.46","1,436.43","8.54B","0.22%"
"06/07/2016","1,442.42","1,448.39","1,450.28","1,440.23","9.49B","-0.07%"
"06/06/2016","1,443.42","1,441.54","1,446.43","1,440.28","9.43B","0.49%"
"06/03/2016","1,436.43","1,430.23","1,437.62","1,426.80","9.54B","0.87%"
"06/02/2016","1,424.06","1,418.72","1,429.93","1,417.79","10.44B","0.59%"
"06/01/2016","1,415.76","1,423.26","1,429.08","1,415.73","9.11B","-0.60%"
"05/31/2016","1,424.28","1,427.29","1,428.29","1,420.19","11.28B","0.01%"
"05/30/2016","1,424.12","1,422.43","1,425.66","1,418.81","9.03B","0.81%"
"05/27/2016","1,412.67","1,402.37","1,412.67","1,400.92","8.62B","0.79%"
"05/26/2016","1,401.64","1,398.68","1,404.47","1,398.08","7.54B","0.29%"
"05/25/2016","1,397.63","1,393.95","1,398.35","1,390.19","9.10B","0.97%"
"05/24/2016","1,384.26","1,381.50","1,386.15","1,376.74","9.47B","0.19%"
"05/23/2016","1,381.69","1,387.73","1,388.88","1,377.65","10.84B","-0.30%"
"05/19/2016","1,385.86","1,400.78","1,400.97","1,384.12","13.81B","-1.05%"
"05/18/2016","1,400.50","1,406.95","1,410.04","1,399.36","11.33B","-0.43%"
"05/17/2016","1,406.57","1,405.30","1,411.02","1,402.43","11.82B","0.64%"
"05/16/2016","1,397.63","1,403.24","1,406.03","1,392.99","12.29B","0.21%"
"05/13/2016","1,394.69","1,400.00","1,404.57","1,394.25","12.06B","-0.33%"
"05/12/2016","1,399.31","1,384.82","1,399.39","1,383.04","11.88B","1.22%"
"05/11/2016","1,382.41","1,391.15","1,394.18","1,382.27","10.53B","-0.56%"
"05/10/2016","1,390.13","1,387.17","1,393.62","1,384.25","9.94B","-0.29%"
"05/09/2016","1,394.14","1,389.78","1,394.28","1,381.66","8.72B","0.25%"
"05/04/2016","1,390.70","1,392.58","1,393.56","1,384.18","8.20B","-0.51%"
"05/03/2016","1,397.87","1,403.53","1,409.92","1,397.12","10.45B","-0.48%"
"04/29/2016","1,404.61","1,399.15","1,404.61","1,394.25","11.79B","0.34%"
"04/28/2016","1,399.91","1,416.35","1,419.21","1,396.16","10.24B","-0.84%"
"04/27/2016","1,411.84","1,421.80","1,423.15","1,409.17","8.43B","-0.49%"
"04/26/2016","1,418.78","1,408.00","1,421.89","1,405.55","11.74B","0.71%"
"04/25/2016","1,408.71","1,410.66","1,413.99","1,406.38","8.57B","-0.15%"
"04/22/2016","1,410.81","1,425.27","1,425.76","1,410.81","8.62B","-0.92%"
"04/21/2016","1,423.90","1,425.72","1,432.25","1,420.75","9.72B","0.63%"
"04/20/2016","1,414.96","1,416.78","1,419.77","1,407.97","9.21B","-0.07%"
"04/19/2016","1,416.00","1,403.81","1,417.96","1,402.16","9.73B","1.23%"
"04/18/2016","1,398.77","1,387.08","1,398.81","1,384.39","8.82B","0.96%"
"04/12/2016","1,385.42","1,374.92","1,386.04","1,373.83","7.66B","1.14%"
"04/11/2016","1,369.84","1,370.31","1,375.47","1,364.96","5.92B","0.01%"
"04/08/2016","1,369.64","1,357.23","1,370.68","1,351.27","10.31B","0.95%"
"04/07/2016","1,356.69","1,375.19","1,379.25","1,356.68","9.66B","-1.23%"
"04/05/2016","1,373.59","1,389.75","1,390.11","1,373.34","10.74B","-1.91%"
"04/04/2016","1,400.27","1,399.59","1,403.27","1,396.42","7.65B","-0.03%"
"04/01/2016","1,400.72","1,405.07","1,406.24","1,395.44","7.02B","-0.50%"
"03/31/2016","1,407.70","1,406.85","1,412.92","1,402.01","8.05B","-0.18%"
"03/30/2016","1,410.29","1,401.08","1,419.72","1,400.55","9.44B","1.25%"
"03/29/2016","1,392.85","1,389.04","1,394.78","1,386.29","8.21B","0.28%"
"03/28/2016","1,389.01","1,395.69","1,399.22","1,386.98","7.86B","-0.41%"
"03/25/2016","1,394.78","1,407.43","1,410.17","1,394.53","8.70B","-0.76%"
"03/24/2016","1,405.41","1,407.36","1,412.80","1,403.53","9.46B","-0.48%"
"03/23/2016","1,412.16","1,396.24","1,412.16","1,393.16","10.51B","1.07%"
"03/22/2016","1,397.20","1,400.95","1,402.03","1,391.23","10.04B","0.26%"
"03/21/2016","1,393.63","1,384.72","1,393.68","1,380.16","11.03B","0.77%"
"03/18/2016","1,382.96","1,386.46","1,388.70","1,376.41","12.12B","0.20%"
"03/17/2016","1,380.20","1,388.09","1,389.77","1,379.96","11.58B","0.17%"
"03/16/2016","1,377.80","1,387.01","1,392.24","1,370.08","17.06B","-0.37%"
"03/15/2016","1,382.93","1,389.67","1,391.76","1,380.23","10.10B","-0.81%"
"03/14/2016","1,394.27","1,401.58","1,407.21","1,392.51","10.06B","0.06%"
"03/11/2016","1,393.41","1,385.27","1,396.86","1,385.26","11.05B","1.04%"
"03/10/2016","1,379.06","1,392.13","1,392.49","1,376.34","22.38B","-0.83%"
"03/09/2016","1,390.66","1,371.35","1,391.13","1,366.81","12.54B","1.17%"
"03/08/2016","1,374.62","1,391.58","1,397.75","1,373.86","16.23B","-1.51%"
"03/07/2016","1,395.75","1,386.53","1,396.30","1,385.91","13.95B","1.18%"
"03/04/2016","1,379.53","1,385.03","1,389.24","1,376.37","10.72B","0.01%"
"03/03/2016","1,379.33","1,371.46","1,383.47","1,369.94","11.47B","1.03%"
"03/02/2016","1,365.31","1,355.01","1,372.46","1,352.81","15.52B","1.36%"
"03/01/2016","1,346.95","1,335.52","1,347.33","1,331.55","10.16B","1.09%"
"02/29/2016","1,332.37","1,342.43","1,343.94","1,331.57","7.95B","-0.80%"
"02/26/2016","1,343.07","1,338.48","1,343.51","1,335.74","8.62B","0.72%"
"02/25/2016","1,333.42","1,338.04","1,338.98","1,326.68","8.94B","0.11%"
"02/24/2016","1,331.93","1,323.01","1,336.15","1,320.91","9.20B","0.46%"
"02/23/2016","1,325.79","1,325.24","1,329.24","1,319.22","9.28B","0.42%"
"02/19/2016","1,320.19","1,295.01","1,320.23","1,293.48","9.73B","1.98%"
"02/18/2016","1,294.59","1,297.23","1,301.33","1,287.84","8.88B","0.47%"
"02/17/2016","1,288.47","1,287.25","1,288.62","1,275.72","9.76B","-0.07%"
"02/16/2016","1,289.36","1,296.69","1,298.71","1,286.26","7.84B","0.07%"
"02/15/2016","1,288.40","1,287.05","1,294.55","1,284.89","6.97B","0.93%"
"02/12/2016","1,276.49","1,282.86","1,286.20","1,270.84","8.84B","-0.33%"
"02/11/2016","1,280.74","1,300.37","1,307.25","1,280.74","10.77B","-1.84%"
"02/10/2016","1,304.74","1,300.32","1,306.35","1,296.02","7.82B","0.06%"
"02/09/2016","1,303.96","1,300.34","1,303.99","1,294.60","7.18B","-0.28%"
"02/08/2016","1,307.57","1,308.46","1,313.29","1,304.71","5.98B","0.10%"
"02/05/2016","1,306.29","1,303.97","1,307.95","1,300.24","8.03B","0.71%"
"02/04/2016","1,297.11","1,298.89","1,301.87","1,294.67","9.47B","0.41%"
"02/03/2016","1,291.77","1,277.38","1,291.87","1,275.41","8.65B","0.50%"
"02/02/2016","1,285.30","1,295.76","1,300.10","1,284.64","12.77B","-0.93%"
"02/01/2016","1,297.34","1,300.85","1,308.26","1,293.27","11.15B","-0.28%"
"01/29/2016","1,300.98","1,291.97","1,301.01","1,287.23","9.97B","0.98%"
"01/28/2016","1,288.40","1,284.21","1,288.88","1,274.53","9.78B","0.79%"
"01/27/2016","1,278.29","1,276.69","1,286.16","1,275.79","10.78B","0.81%"
"01/26/2016","1,268.07","1,261.30","1,271.50","1,259.35","8.59B","0.03%"
"01/25/2016","1,267.70","1,277.28","1,283.51","1,267.58","11.58B","-0.03%"
"01/22/2016","1,268.03","1,260.53","1,272.09","1,254.80","9.77B","1.80%"
"01/21/2016","1,245.61","1,260.77","1,263.67","1,237.56","13.78B","-0.27%"
"01/20/2016","1,248.98","1,253.43","1,257.92","1,244.94","9.32B","-1.35%"
"01/19/2016","1,266.01","1,248.76","1,269.98","1,248.39","10.11B","1.68%"
"01/18/2016","1,245.05","1,234.80","1,250.66","1,231.32","7.76B","-0.06%"
"01/15/2016","1,245.85","1,269.40","1,273.82","1,245.36","9.18B","-1.38%"
"01/14/2016","1,263.29","1,264.93","1,273.91","1,260.41","9.84B","-1.20%"
"01/13/2016","1,278.61","1,268.32","1,279.21","1,262.53","10.72B","1.86%"
"01/12/2016","1,255.30","1,232.16","1,255.78","1,231.92","9.06B","1.68%"
"01/11/2016","1,234.50","1,233.86","1,235.18","1,220.96","7.90B","-0.78%"
"01/08/2016","1,244.18","1,231.88","1,246.70","1,228.18","7.91B","1.58%"
"01/07/2016","1,224.83","1,238.06","1,244.04","1,224.83","9.62B","-2.79%"
"01/06/2016","1,260.04","1,250.14","1,260.88","1,247.89","7.91B","0.53%"
"01/05/2016","1,253.34","1,267.99","1,270.07","1,251.87","9.88B","-0.80%"
"01/04/2016","1,263.41","1,286.26","1,286.36","1,260.96","9.40B","-1.91%"
"12/30/2015","1,288.02","1,285.52","1,294.84","1,285.29","6.32B","0.33%"
"12/29/2015","1,283.78","1,281.90","1,287.36","1,276.47","5.15B","-0.16%"
"12/28/2015","1,285.87","1,285.65","1,287.39","1,280.98","5.11B","0.23%"
"12/25/2015","1,282.93","1,286.66","1,287.46","1,275.43","4.68B","-0.10%"
"12/24/2015","1,284.15","1,285.70","1,287.10","1,280.02","6.63B","0.76%"
"12/23/2015","1,274.50","1,270.47","1,275.94","1,266.25","7.68B","1.02%"
"12/22/2015","1,261.66","1,274.71","1,278.94","1,258.73","11.94B","-0.22%"
"12/21/2015","1,264.44","1,271.28","1,280.08","1,262.28","11.88B","-1.59%"
"12/18/2015","1,284.92","1,302.05","1,302.39","1,284.36","8.67B","-1.94%"
"12/17/2015","1,310.34","1,297.16","1,313.09","1,296.25","8.76B","0.86%"
"12/16/2015","1,299.12","1,304.76","1,308.54","1,296.24","8.97B","-0.11%"
"12/15/2015","1,300.51","1,276.96","1,300.53","1,273.29","10.77B","2.60%"
"12/14/2015","1,267.61","1,262.44","1,270.04","1,251.99","8.35B","-1.04%"
"12/11/2015","1,280.92","1,297.10","1,297.73","1,278.30","7.48B","-1.30%"
"12/09/2015","1,297.82","1,309.22","1,316.19","1,294.41","7.73B","-0.70%"
"12/08/2015","1,306.98","1,323.85","1,324.61","1,306.20","8.61B","-1.99%"
"12/04/2015","1,333.57","1,334.26","1,337.73","1,330.87","7.40B","-0.53%"
"12/03/2015","1,340.62","1,332.60","1,342.21","1,325.86","9.90B","0.09%"
"12/02/2015","1,339.45","1,356.88","1,364.96","1,339.30","8.98B","-1.29%"
"12/01/2015","1,357.01","1,363.13","1,364.83","1,353.08","8.09B","-0.20%"
"11/30/2015","1,359.70","1,360.72","1,369.99","1,354.10","8.63B","-0.25%"
"11/27/2015","1,363.13","1,364.17","1,368.92","1,359.96","7.12B","-0.20%"
"11/26/2015","1,365.81","1,383.84","1,386.13","1,363.61","8.69B","-1.13%"
"11/25/2015","1,381.46","1,388.53","1,391.08","1,377.88","7.07B","-0.25%"
"11/24/2015","1,384.92","1,395.73","1,400.20","1,383.03","7.62B","-0.67%"
"11/23/2015","1,394.22","1,397.27","1,401.77","1,393.99","7.49B","0.03%"
"11/20/2015","1,393.84","1,386.99","1,396.33","1,383.14","7.70B","0.64%"
"11/19/2015","1,384.97","1,384.19","1,388.34","1,381.41","8.94B","0.59%"
"11/18/2015","1,376.82","1,390.95","1,394.28","1,374.97","7.92B","-0.96%"
"11/17/2015","1,390.17","1,396.54","1,398.19","1,388.76","8.44B","0.11%"
"11/16/2015","1,388.62","1,370.51","1,388.81","1,368.79","8.04B","0.45%"
"11/13/2015","1,382.46","1,380.34","1,385.70","1,379.10","8.63B","-0.13%"
"11/12/2015","1,384.29","1,383.88","1,387.75","1,379.10","12.51B","-0.42%"
"11/11/2015","1,390.15","1,398.58","1,400.97","1,389.94","10.45B","-0.59%"
"11/10/2015","1,398.38","1,398.19","1,403.26","1,394.71","8.94B","-0.30%"
"11/09/2015","1,402.57","1,412.15","1,413.70","1,401.77","7.88B","-0.85%"
"11/06/2015","1,414.54","1,411.47","1,416.42","1,408.94","9.44B","0.10%"
"11/05/2015","1,413.16","1,421.23","1,427.05","1,412.51","9.57B","-0.72%"
"11/04/2015","1,423.42","1,420.65","1,425.36","1,417.47","8.70B","0.76%"
"11/03/2015","1,412.62","1,419.45","1,420.60","1,408.53","7.54B","-0.05%"
"11/02/2015","1,413.34","1,395.63","1,413.57","1,395.35","7.17B","1.32%"
"10/30/2015","1,394.94","1,391.41","1,398.90","1,389.83","7.21B","0.35%"
"10/29/2015","1,390.04","1,409.62","1,411.29","1,387.75","10.23B","-1.36%"
"10/28/2015","1,409.26","1,422.97","1,423.94","1,407.02","11.13B","-1.04%"
"10/27/2015","1,424.05","1,422.73","1,428.78","1,421.15","7.63B","-0.01%"
"10/26/2015","1,424.16","1,429.03","1,431.86","1,423.24","7.73B","0.57%"
"10/22/2015","1,416.14","1,415.52","1,417.89","1,413.48","6.86B","0.02%"
"10/21/2015","1,415.80","1,421.63","1,424.29","1,412.28","7.11B","-0.20%"
"10/20/2015","1,418.63","1,415.55","1,424.07","1,414.97","6.72B","0.12%"
"10/19/2015","1,416.91","1,421.61","1,426.81","1,413.34","7.43B","-0.10%"
"10/16/2015","1,418.38","1,428.99","1,429.54","1,416.65","9.00B","-0.49%"
"10/15/2015","1,425.32","1,413.00","1,426.17","1,412.36","9.14B","1.44%"
"10/14/2015","1,405.08","1,405.29","1,414.85","1,404.47","8.45B","-0.11%"
"10/13/2015","1,406.69","1,408.33","1,410.15","1,399.52","9.58B","-0.41%"
"10/12/2015","1,412.49","1,415.44","1,417.51","1,406.61","10.68B","0.08%"
"10/09/2015","1,411.33","1,404.68","1,415.53","1,403.54","11.02B","1.38%"
"10/08/2015","1,392.15","1,393.79","1,401.84","1,390.00","12.58B","-0.11%"
"10/07/2015","1,393.66","1,376.47","1,394.05","1,373.59","9.15B","1.68%"
"10/06/2015","1,370.69","1,367.90","1,372.56","1,363.39","8.82B","0.55%"
"10/05/2015","1,363.17","1,354.11","1,363.98","1,353.73","7.63B","1.25%"
"10/02/2015","1,346.35","1,345.68","1,351.03","1,342.00","7.31B","0.09%"
"10/01/2015","1,345.15","1,353.92","1,358.15","1,344.96","9.98B","-0.29%"
"09/30/2015","1,349.00","1,353.06","1,356.62","1,348.24","9.47B","0.01%"
"09/29/2015","1,348.84","1,342.36","1,358.63","1,341.30","10.40B","-0.24%"
"09/28/2015","1,352.13","1,368.56","1,369.10","1,352.02","8.49B","-1.79%"
"09/25/2015","1,376.83","1,375.31","1,380.59","1,368.43","9.27B","0.33%"
"09/24/2015","1,372.35","1,371.90","1,375.83","1,365.60","9.32B","-0.21%"
"09/23/2015","1,375.17","1,372.43","1,378.64","1,364.73","7.92B","-0.30%"
"09/22/2015","1,379.32","1,396.38","1,397.29","1,377.79","9.68B","-0.96%"
"09/21/2015","1,392.73","1,384.76","1,394.35","1,382.44","7.85B","0.17%"
"09/18/2015","1,390.32","1,394.00","1,397.77","1,386.79","10.12B","0.04%"
"09/17/2015","1,389.70","1,387.00","1,392.81","1,384.62","8.41B","0.57%"
"09/16/2015","1,381.80","1,375.28","1,382.42","1,369.45","8.92B","0.81%"
"09/15/2015","1,370.65","1,377.33","1,381.09","1,368.31","11.93B","-0.47%"
"09/14/2015","1,377.15","1,382.64","1,385.12","1,371.96","10.50B","-0.33%"
"09/11/2015","1,381.72","1,399.30","1,403.30","1,381.48","12.30B","-1.03%"
"09/10/2015","1,396.16","1,386.49","1,396.16","1,384.39","9.49B","-0.01%"
"09/09/2015","1,396.29","1,390.17","1,398.57","1,385.89","11.95B","1.23%"
"09/08/2015","1,379.32","1,371.31","1,379.92","1,360.08","9.91B","0.58%"
"09/07/2015","1,371.40","1,368.28","1,374.27","1,365.70","9.11B","0.05%"
"09/04/2015","1,370.75","1,378.64","1,381.68","1,368.89","11.71B","-0.92%"
"09/03/2015","1,383.48","1,379.78","1,386.54","1,378.93","11.01B","0.80%"
"09/02/2015","1,372.45","1,360.52","1,375.72","1,355.27","10.96B","0.74%"
"09/01/2015","1,362.39","1,381.64","1,384.18","1,361.77","15.44B","-1.45%"
"08/31/2015","1,382.41","1,367.81","1,382.41","1,364.34","11.99B","1.21%"
"08/28/2015","1,365.94","1,374.36","1,380.66","1,358.76","10.77B","0.58%"
"08/27/2015","1,358.03","1,338.37","1,359.23","1,336.59","16.18B","2.87%"
"08/26/2015","1,320.08","1,314.91","1,333.30","1,314.86","15.77B","-0.29%"
"08/25/2015","1,323.88","1,315.71","1,323.88","1,292.14","13.92B","1.75%"
"08/24/2015","1,301.06","1,334.62","1,336.79","1,301.06","16.11B","-4.73%"
"08/21/2015","1,365.61","1,365.93","1,369.84","1,357.90","11.42B","-0.50%"
"08/20/2015","1,372.53","1,372.66","1,379.50","1,370.04","10.46B","-0.48%"
"08/19/2015","1,379.12","1,376.19","1,383.30","1,370.24","9.41B","0.47%"
"08/18/2015","1,372.61","1,371.88","1,388.12","1,362.31","18.76B","-2.56%"
"08/17/2015","1,408.74","1,414.64","1,418.69","1,408.74","8.64B","-0.37%"
"08/14/2015","1,413.92","1,404.24","1,416.47","1,399.39","9.68B","0.70%"
"08/13/2015","1,404.15","1,399.30","1,404.15","1,382.70","10.37B","-0.30%"
"08/11/2015","1,408.32","1,423.31","1,425.68","1,408.32","9.30B","-0.83%"
"08/10/2015","1,420.13","1,423.30","1,425.63","1,418.89","11.00B","-0.61%"
"08/07/2015","1,428.79","1,429.92","1,433.15","1,426.95","7.03B","-0.13%"
"08/06/2015","1,430.58","1,436.66","1,439.22","1,428.53","8.44B","-0.40%"
"08/05/2015","1,436.36","1,438.16","1,441.38","1,433.84","11.83B","0.29%"
"08/04/2015","1,432.16","1,438.67","1,439.06","1,428.52","9.53B","-0.69%"
"08/03/2015","1,442.04","1,435.62","1,442.16","1,432.10","8.00B","0.13%"
"07/31/2015","1,440.12","1,424.01","1,440.12","1,423.14","7.74B","1.60%"
"07/29/2015","1,417.49","1,413.96","1,419.07","1,401.06","8.81B","0.67%"
"07/28/2015","1,408.07","1,416.02","1,422.38","1,401.13","10.70B","-0.32%"
"07/27/2015","1,412.55","1,431.86","1,433.95","1,410.72","8.93B","-1.78%"
"07/24/2015","1,438.08","1,440.78","1,441.92","1,433.01","6.81B","-0.46%"
"07/23/2015","1,444.66","1,447.16","1,453.47","1,444.21","8.42B","-0.22%"
"07/22/2015","1,447.84","1,441.38","1,449.53","1,432.58","10.67B","0.03%"
"07/21/2015","1,447.44","1,467.61","1,468.25","1,442.79","11.67B","-1.31%"
"07/20/2015","1,466.71","1,480.12","1,481.27","1,466.64","13.75B","-0.85%"
"07/17/2015","1,479.31","1,482.61","1,484.25","1,476.90","6.77B","-0.13%"
"07/16/2015","1,481.26","1,488.97","1,490.62","1,476.43","10.41B","-0.37%"
"07/15/2015","1,486.74","1,490.99","1,496.17","1,486.74","7.65B","-0.11%"
"07/14/2015","1,488.40","1,493.39","1,494.96","1,487.01","7.64B","-0.15%"
"07/13/2015","1,490.65","1,484.52","1,493.63","1,480.64","7.18B","0.39%"
"07/10/2015","1,484.90","1,482.18","1,486.29","1,476.91","9.32B","0.84%"
"07/09/2015","1,472.57","1,469.59","1,479.28","1,461.57","8.52B","0.16%"
"07/08/2015","1,470.25","1,476.01","1,478.97","1,466.74","7.40B","-0.91%"
"07/07/2015","1,483.77","1,477.16","1,484.90","1,475.88","7.73B","0.72%"
